Time (UTCG),Position (x),Position (y),Position (z)
2 Oct 2025 16:44:30.000,-1745.3405946781454,504.31138779435355,-6633.872652572996
2 Oct 2025 16:44:40.000,-1673.321558303187,527.894434024164,-6650.573750975539
2 Oct 2025 16:44:50.000,-1601.148621409055,551.2592515487692,-6666.426818078598
2 Oct 2025 16:45:00.000,-1528.6319747388407,574.296313398378,-6681.487678777264
2 Oct 2025 16:45:10.000,-1455.8711188321354,597.0852255899786,-6695.725342561945
2 Oct 2025 16:45:20.000,-1382.8784897766407,619.5593934588862,-6709.143189053585
2 Oct 2025 16:45:30.000,-1309.7137261047844,641.7975867530665,-6721.722697781867
2 Oct 2025 16:45:40.000,-1236.2341932965571,663.6957619899929,-6733.501496073132
2 Oct 2025 16:45:50.000,-1162.5917985068631,685.3041596519931,-6744.445715410008
2 Oct 2025 16:46:00.000,-1088.786756480712,706.6485567245077,-6754.554134074633
2 Oct 2025 16:46:10.000,-1014.7085497517432,727.6476485225764,-6763.852834035706
2 Oct 2025 16:46:20.000,-940.5084362851272,748.411549933943,-6772.306438722189
2 Oct 2025 16:46:30.000,-866.0567966238829,768.7826593705632,-6779.950471234422
2 Oct 2025 16:46:40.000,-791.5483107352467,788.9182768360638,-6786.742199458875
2 Oct 2025 16:46:50.000,-716.7739777044579,808.6694638920943,-6792.723925256851
2 Oct 2025 16:47:00.000,-641.9252341702883,828.1383940373947,-6797.862049127112
2 Oct 2025 16:47:10.000,-566.9529165378503,847.3198829371921,-6802.163149164065
2 Oct 2025 16:47:20.000,-491.8472402409428,866.1870630213919,-6805.631255961743
2 Oct 2025 16:47:30.000,-416.56696048170886,884.6309412565523,-6808.282427260455
2 Oct 2025 16:47:40.000,-341.222944776458,902.7982212631175,-6810.090425567966
2 Oct 2025 16:47:50.000,-265.8171318240278,920.7110457386533,-6811.0529649480895
2 Oct 2025 16:48:00.000,-190.3114251310471,938.251780932533,-6811.18752011829
2 Oct 2025 16:48:10.000,-114.70793227750531,955.3997395967007,-6810.496543307182
2 Oct 2025 16:48:20.000,-39.058236428114256,972.2376485622519,-6808.96746464872
2 Oct 2025 16:48:30.000,36.643451795781786,988.8380958897369,-6806.589969519057
2 Oct 2025 16:48:40.000,112.39143491425912,1004.9968752343282,-6803.3932525412165
2 Oct 2025 16:48:50.000,188.17907884571366,1020.810633579349,-6799.36352328784
2 Oct 2025 16:49:00.000,263.9873600708017,1036.299522399162,-6794.498067222811
2 Oct 2025 16:49:10.000,339.77889546589887,1051.3880465412533,-6788.810105217416
2 Oct 2025 16:49:20.000,415.6184577922214,1066.2180844425543,-6782.2746887650665
2 Oct 2025 16:49:30.000,491.4366852057847,1080.7114054274361,-6774.906871861377
2 Oct 2025 16:49:40.000,567.2132026113619,1094.7464434066605,-6766.728066203564
2 Oct 2025 16:49:50.000,642.9939572081092,1108.5319949158181,-6757.701202847265
2 Oct 2025 16:50:00.000,718.7092065939049,1121.9035043348147,-6747.8588583654355
2 Oct 2025 16:50:10.000,794.432080498416,1134.9860213402171,-6737.172629086131
2 Oct 2025 16:50:20.000,869.999092469334,1147.6019452478058,-6725.691082299945
2 Oct 2025 16:50:30.000,945.5462969126527,1159.907554928023,-6713.372142860118
2 Oct 2025 16:50:40.000,1021.0136399750955,1171.8792754578067,-6700.226787098422
2 Oct 2025 16:50:50.000,1096.457289154234,1183.5202004994007,-6686.2449534733205
2 Oct 2025 16:51:00.000,1171.695399844922,1194.7029146317884,-6671.478362123917
2 Oct 2025 16:51:10.000,1246.8941446033177,1205.5957025146722,-6655.869832938215
2 Oct 2025 16:51:20.000,1321.9661764224747,1216.0993232570004,-6639.451572518941
2 Oct 2025 16:51:30.000,1396.9574542696132,1226.2942477305974,-6622.199286009401
2 Oct 2025 16:51:40.000,1471.6609988287778,1236.0052733393009,-6604.189076705596
2 Oct 2025 16:51:50.000,1546.316849666367,1245.4112944379085,-6585.337007105538
2 Oct 2025 16:52:00.000,1620.8480904297226,1254.5133572801356,-6565.657476758247
2 Oct 2025 16:52:10.000,1695.1342930566032,1263.1727277724083,-6545.206179053575
2 Oct 2025 16:52:20.000,1769.2921189776794,1271.4964597029702,-6523.93381350751
2 Oct 2025 16:52:30.000,1843.2624176875959,1279.4324749505727,-6501.8648830785905
2 Oct 2025 16:52:40.000,1916.945618339048,1286.9803459696286,-6479.0284763011905
2 Oct 2025 16:52:50.000,1990.5035177793027,1294.1529755480078,-6455.375493060209
2 Oct 2025 16:53:00.000,2063.8026612131926,1300.9882507600685,-6430.937461532674
2 Oct 2025 16:53:10.000,2136.898880159096,1307.4368092263198,-6405.7068781021535
2 Oct 2025 16:53:20.000,2209.7847865347176,1313.5412492260105,-6379.67633785852
2 Oct 2025 16:53:30.000,2282.360236879865,1319.279800631025,-6352.884519167954
2 Oct 2025 16:53:40.000,2354.7673107743935,1324.6540139831002,-6325.280549730704
2 Oct 2025 16:53:50.000,2426.7925710011364,1329.6087123072198,-6296.953866939427
2 Oct 2025 16:54:00.000,2498.658623073902,1334.2150664475105,-6267.805581865253
2 Oct 2025 16:54:10.000,2570.1336108709693,1338.4521001554128,-6237.929919839304
2 Oct 2025 16:54:20.000,2641.348684735734,1342.3190965639997,-6207.275337010343
2 Oct 2025 16:54:30.000,2712.1965837868293,1345.794462094628,-6175.891446774132
2 Oct 2025 16:54:40.000,2782.7660613272114,1348.9507271685338,-6143.7246773310235
2 Oct 2025 16:54:50.000,2853.0975852538018,1351.7058307896655,-6110.77210247826
2 Oct 2025 16:55:00.000,2923.04219265098,1354.1226553673544,-6077.087077379552
2 Oct 2025 16:55:10.000,2992.620164648058,1356.1605987318962,-6042.670287206031
2 Oct 2025 16:55:20.000,3061.8296031149894,1357.8229487158546,-6007.522525040823
2 Oct 2025 16:55:30.000,3130.669870038977,1359.1082634604786,-5971.644696088936
2 Oct 2025 16:55:40.000,3199.141453918935,1360.0104037103872,-5935.037817426115
2 Oct 2025 16:55:50.000,3267.3175569490986,1360.615351050292,-5897.641347133844
2 Oct 2025 16:56:00.000,3335.00931312422,1360.830718597832,-5859.57877832388
2 Oct 2025 16:56:10.000,3402.3157312190315,1360.6805959209228,-5820.790888147083
2 Oct 2025 16:56:20.000,3469.21704072237,1360.2042860139184,-5781.279145779301
2 Oct 2025 16:56:30.000,3535.6477080803365,1359.2815530827393,-5741.1111218061105
2 Oct 2025 16:56:40.000,3601.7538507583117,1358.0807146290517,-5700.15759886685
2 Oct 2025 16:56:50.000,3667.3539340393363,1356.502244021558,-5658.553419238008
2 Oct 2025 16:57:00.000,3732.5482775083947,1354.5494638765535,-5616.234500616583
2 Oct 2025 16:57:10.000,3797.2044367778267,1352.2848378791468,-5573.273069610652
2 Oct 2025 16:57:20.000,3861.4463910556974,1349.6402982960333,-5529.60313659991
2 Oct 2025 16:57:30.000,3925.258195632747,1346.6413911229452,-5485.226936630314
2 Oct 2025 16:57:40.000,3988.5339929215797,1343.2832530638939,-5440.220107871583
2 Oct 2025 16:57:50.000,4051.3501929430035,1339.6234030546161,-5394.513860060908
2 Oct 2025 16:58:00.000,4113.715450687865,1335.61553373112,-5348.110755822822
2 Oct 2025 16:58:10.000,4175.438315668963,1331.22543794737,-5301.166073885686
2 Oct 2025 16:58:20.000,4236.772028844694,1326.5621172939186,-5253.4566827731705
2 Oct 2025 16:58:30.000,4297.549634771633,1321.5169630231405,-5205.139041490901
2 Oct 2025 16:58:40.000,4357.759486593512,1316.1110225887257,-5156.219073945386
2 Oct 2025 16:58:50.000,4417.390337600247,1310.3652362554199,-5106.702766873273
2 Oct 2025 16:59:00.000,4476.601354455215,1304.3500048600806,-5056.433875560132
2 Oct 2025 16:59:10.000,4535.124758902792,1298.0098665630844,-5005.659133282967
2 Oct 2025 16:59:20.000,4593.14216779999,1291.3342682640186,-4954.221523912278
2 Oct 2025 16:59:30.000,4650.558336337209,1284.3160511562749,-4902.208491450706
2 Oct 2025 16:59:40.000,4707.467574173323,1276.9128747264615,-4849.54152874523
2 Oct 2025 16:59:50.000,4763.732023710216,1269.2821119178795,-4796.310108804328
2 Oct 2025 17:00:00.000,4819.386782084778,1261.2759121687247,-4742.520736330014
2 Oct 2025 17:00:10.000,4874.4799867594065,1253.0142846511587,-4688.092425253859
2 Oct 2025 17:00:20.000,4928.94343578731,1244.4068971563017,-4633.117597567672
2 Oct 2025 17:00:30.000,4982.768174014782,1235.4681387777962,-4577.602962004801
2 Oct 2025 17:00:40.000,5036.000974754089,1226.319013030646,-4521.465137761758
2 Oct 2025 17:00:50.000,5088.597702081891,1216.7791189579555,-4464.799398980831
2 Oct 2025 17:01:00.000,5140.528567507458,1206.9496859699725,-4407.612650939902
2 Oct 2025 17:01:10.000,5191.785584517679,1196.844958640988,-4349.911850315692
2 Oct 2025 17:01:20.000,5242.454963238237,1186.404142450028,-4291.610546873046
2 Oct 2025 17:01:30.000,5292.433018599505,1175.7134431976106,-4232.807656465652
2 Oct 2025 17:01:40.000,5341.712444347705,1164.7869416267545,-4173.5103208998025
2 Oct 2025 17:01:50.000,5390.376681260783,1153.559564358276,-4113.629904206769
2 Oct 2025 17:02:00.000,5438.276596446656,1142.0120517234877,-4053.3645322026787
2 Oct 2025 17:02:10.000,5485.544687209214,1130.1854166452988,-3992.5290921219453
2 Oct 2025 17:02:20.000,5532.170932186624,1118.0895195274616,-3931.1286818669964
2 Oct 2025 17:02:30.000,5578.012679455481,1105.7079869829117,-3869.366171114021
2 Oct 2025 17:02:40.000,5623.197025934884,1093.0788555855781,-3807.0521152949686
2 Oct 2025 17:02:50.000,5667.585785771769,1080.18747213596,-3744.3924052882503
2 Oct 2025 17:03:00.000,5711.302341834769,1067.0700166473703,-3681.194796038588
2 Oct 2025 17:03:10.000,5754.355857184452,1053.6358723262151,-3617.46481253098
2 Oct 2025 17:03:20.000,5796.596080447975,1039.9718641060576,-3553.412729462566
2 Oct 2025 17:03:30.000,5838.140627049447,1026.1114731586345,-3488.842307918528
2 Oct 2025 17:03:40.000,5878.880410060672,1011.9415635117227,-3423.966597180541
2 Oct 2025 17:03:50.000,5918.9109676746875,997.5949951956986,-3358.586787913062
2 Oct 2025 17:04:00.000,5958.240974932822,982.9775588070914,-3292.708817122316
2 Oct 2025 17:04:10.000,5996.749975369249,968.078966554903,-3226.5497447509274
2 Oct 2025 17:04:20.000,6034.473609572598,953.0231292363534,-3160.013223858517
2 Oct 2025 17:04:30.000,6071.4770042174205,937.7231528406058,-3093.000517516732
2 Oct 2025 17:04:40.000,6107.699184073484,922.1788655415058,-3025.625158951978
2 Oct 2025 17:04:50.000,6143.119181792205,906.5062950394224,-2957.8952072397037
2 Oct 2025 17:05:00.000,6177.763925545658,890.5004679043277,-2889.8187547976404
2 Oct 2025 17:05:10.000,6211.597232400127,874.3851902349134,-2821.403924271383
2 Oct 2025 17:05:20.000,6244.645239623231,857.9529939517845,-2752.658868136961
2 Oct 2025 17:05:30.000,6276.91966666642,841.4363037182459,-2683.481817129013
2 Oct 2025 17:05:40.000,6308.382594396327,824.7285480066505,-2613.989936966803
2 Oct 2025 17:05:50.000,6338.999818344304,807.7222381507551,-2544.3024396363985
2 Oct 2025 17:06:00.000,6368.828162163702,790.6583441507737,-2474.2062312668354
2 Oct 2025 17:06:10.000,6397.846336158621,773.3178446882132,-2403.8200905865424
2 Oct 2025 17:06:20.000,6426.036482092906,755.82011148944,-2333.152372754119
2 Oct 2025 17:06:30.000,6453.434249565471,738.1782842286376,-2262.098714905762
2 Oct 2025 17:06:40.000,6479.956462016297,720.39173887955,-2190.8925829787026
2 Oct 2025 17:06:50.000,6505.652546000235,702.3603315767837,-2119.4300921425456
2 Oct 2025 17:07:00.000,6530.542026742007,684.2090136057593,-2047.6057330382685
2 Oct 2025 17:07:10.000,6554.549535404045,665.9386477226503,-1975.655505711282
2 Oct 2025 17:07:20.000,6577.7533906169065,647.4502303996338,-1903.3596363458287
2 Oct 2025 17:07:30.000,6600.103359970816,628.8625531072133,-1830.8406268327121
2 Oct 2025 17:07:40.000,6621.596870023919,610.1841104514607,-1758.1070437006192
2 Oct 2025 17:07:50.000,6642.2418084487845,591.3074790321971,-1685.1674705246905
2 Oct 2025 17:08:00.000,6662.034900970717,572.2400216090202,-1612.0305077748042
2 Oct 2025 17:08:10.000,6680.9633575493035,553.105744819432,-1538.70477321605
2 Oct 2025 17:08:20.000,6699.025174379513,533.9130924165968,-1465.1988987771185
2 Oct 2025 17:08:30.000,6716.2517052304875,514.5550306940293,-1391.4046680216752
2 Oct 2025 17:08:40.000,6732.5905040577245,495.0350979066705,-1317.5642166345137
2 Oct 2025 17:08:50.000,6748.056176597461,475.48061214281347,-1243.569622999284
2 Oct 2025 17:09:00.000,6762.675619626478,455.783161691404,-1169.3119885354413
2 Oct 2025 17:09:10.000,6776.396882793028,436.06559117697884,-1095.0349708413153
2 Oct 2025 17:09:20.000,6789.265520510932,416.22024679079766,-1020.5119240750597
2 Oct 2025 17:09:30.000,6801.242632857675,396.252271381739,-945.9873775777194
2 Oct 2025 17:09:40.000,6812.360565227797,376.17128723606044,-871.2339108133338
2 Oct 2025 17:09:50.000,6822.593537953588,356.10282336401383,-796.3783012426949
2 Oct 2025 17:10:00.000,6831.934244480086,335.93507460807365,-721.5479889965299
2 Oct 2025 17:10:10.000,6840.4076344237155,315.6769730508229,-646.5145969222442
2 Oct 2025 17:10:20.000,6847.998448401425,295.3353483985725,-571.4054366777316
2 Oct 2025 17:10:30.000,6854.70064390005,275.03740856375856,-496.2293174403783
2 Oct 2025 17:10:40.000,6860.523066069277,254.55162634445324,-420.99505378071945
2 Oct 2025 17:10:50.000,6865.449469045756,234.12473940978424,-345.83061695500174
2 Oct 2025 17:11:00.000,6869.497191536283,213.64514423533905,-270.50658386312375
2 Oct 2025 17:11:10.000,6872.658185196288,193.1202021380752,-195.1508608800371
2 Oct 2025 17:11:20.000,6874.931880276061,172.5574946083201,-119.77227680676415
2 Oct 2025 17:11:30.000,6876.317841528925,151.96461007852074,-44.37966230086103
2 Oct 2025 17:11:40.000,6876.815768121452,131.34920267134333,31.018150859575652
2 Oct 2025 17:11:50.000,6876.4254935365825,110.71886944267851,106.4123305154757
2 Oct 2025 17:12:00.000,6875.146984896153,90.08120989121673,181.79404477407522
2 Oct 2025 17:12:10.000,6872.980344381232,69.44388427053673,257.15446276009436
2 Oct 2025 17:12:20.000,6869.932459781111,48.6946297364518,332.3655918959603
2 Oct 2025 17:12:30.000,6865.991352671036,28.080822642540635,407.65700155740444
2 Oct 2025 17:12:40.000,6861.1632242011365,7.490204610950448,482.9006492894271
2 Oct 2025 17:12:50.000,6855.4484846558435,-13.189288084134974,558.0877151483317
2 Oct 2025 17:13:00.000,6848.848008182217,-33.71066092515907,633.2093837451712
2 Oct 2025 17:13:10.000,6841.374245650062,-54.30553570721792,708.1381699436357
2 Oct 2025 17:13:20.000,6833.005057933553,-74.84653134199795,783.1027592039673
2 Oct 2025 17:13:30.000,6823.751010940065,-95.44514505947467,857.9755530788955
2 Oct 2025 17:13:40.000,6813.616391225155,-115.85542549847555,932.7477611882733
2 Oct 2025 17:13:50.000,6802.6165418994315,-136.30814568466695,1007.2925707707105
2 Oct 2025 17:14:00.000,6790.720854239203,-156.6759328462686,1081.8374655441423
2 Oct 2025 17:14:10.000,6777.964414141514,-177.07031216914197,1156.1378444782458
2 Oct 2025 17:14:20.000,6764.3158469622085,-197.2459388732024,1230.420426757451
2 Oct 2025 17:14:30.000,6749.812253408736,-217.43271420478695,1304.441472615421
2 Oct 2025 17:14:40.000,6734.434522969929,-237.62181808415716,1378.3099173174983
2 Oct 2025 17:14:50.000,6718.163026097501,-257.68666438196647,1452.1337287246274
2 Oct 2025 17:15:00.000,6701.049542983281,-277.62147830077026,1525.6706736865658
2 Oct 2025 17:15:10.000,6683.067364520879,-297.53455298233655,1599.0290130301923
2 Oct 2025 17:15:20.000,6664.223657601283,-317.30111892594255,1672.2001113798096
2 Oct 2025 17:15:30.000,6644.515349464564,-337.02960216330035,1745.1753490407648
2 Oct 2025 17:15:40.000,6623.950577392321,-356.59586546469006,1817.9461217627027
2 Oct 2025 17:15:50.000,6602.5258594335555,-376.10768366739103,1890.5038427400843
2 Oct 2025 17:16:00.000,6580.243402801802,-395.55640790311566,1962.8399432134538
2 Oct 2025 17:16:10.000,6557.148261727912,-414.82119702133986,2034.8318491770517
2 Oct 2025 17:16:20.000,6533.1666811438445,-434.0043484560373,2106.699464617546
2 Oct 2025 17:16:30.000,6508.3813769699855,-452.98821780522826,2178.206647737455
2 Oct 2025 17:16:40.000,6482.704993678693,-471.9866283924209,2249.571787859611
2 Oct 2025 17:16:50.000,6456.233735867646,-490.76960281125275,2320.560395314171
2 Oct 2025 17:17:00.000,6428.933711005657,-509.3270768174629,2391.277295793306
2 Oct 2025 17:17:10.000,6400.790682381452,-527.8751823306284,2461.7141067545663
2 Oct 2025 17:17:20.000,6371.826125481053,-546.181144827669,2531.862469288541
2 Oct 2025 17:17:30.000,6342.024816800352,-564.4590433244423,2601.7140488864698
2 Oct 2025 17:17:40.000,6311.456284618968,-582.4824051877627,2671.1504967540363
2 Oct 2025 17:17:50.000,6280.0230831067165,-600.3451977476602,2740.384122169006
2 Oct 2025 17:18:00.000,6247.823305487485,-618.0473779775941,2809.1871226269914
2 Oct 2025 17:18:10.000,6214.764581000336,-635.5706382208198,2877.7698292488894
2 Oct 2025 17:18:20.000,6180.9386619223405,-653.0238149756693,2945.9065835168153
2 Oct 2025 17:18:30.000,6146.323626955197,-670.1767720245316,3013.6982678355726
2 Oct 2025 17:18:40.000,6110.966476284958,-687.1350319802924,3081.0299889824746
2 Oct 2025 17:18:50.000,6074.753810152969,-703.9838729925091,3148.107859536621
2 Oct 2025 17:19:00.000,6037.754590645998,-720.6126999962207,3214.816476472309
2 Oct 2025 17:19:10.000,6000.01795056518,-737.1241871821964,3281.042838847498
2 Oct 2025 17:19:20.000,5961.519901043644,-753.2928161512598,3346.8852289269407
2 Oct 2025 17:19:30.000,5922.239811344402,-769.3183053412794,3412.335754376347
2 Oct 2025 17:19:40.000,5882.182389801807,-785.1895341647768,3477.3865584719274
2 Oct 2025 17:19:50.000,5841.366514445195,-800.7933011459411,3542.0298220118357
2 Oct 2025 17:20:00.000,5799.8462596806885,-816.2305224386417,3606.155997850471
2 Oct 2025 17:20:10.000,5757.58111212305,-831.3813892357956,3669.860475801895
2 Oct 2025 17:20:20.000,5714.562512871834,-846.3364975479548,3733.135589771066
2 Oct 2025 17:20:30.000,5670.796060690554,-861.0844795356652,3795.9737119399365
2 Oct 2025 17:20:40.000,5626.30283279848,-875.5157102871642,3858.3672585931063
2 Oct 2025 17:20:50.000,5581.126216402148,-889.826635958116,3920.2104596832146
2 Oct 2025 17:21:00.000,5535.1688108923645,-903.7889969965231,3981.6930125436406
2 Oct 2025 17:21:10.000,5488.542112911655,-917.6072257620901,4042.611775261499
2 Oct 2025 17:21:20.000,5441.287492746601,-931.0786596665707,4102.961635547575
2 Oct 2025 17:21:30.000,5393.238941382493,-944.3586796013317,4162.927970403288
2 Oct 2025 17:21:40.000,5344.561892003043,-957.3644560705823,4222.312369492705
2 Oct 2025 17:21:50.000,5295.175800116984,-970.1646277305135,4281.20359654359
2 Oct 2025 17:22:00.000,5245.104500656944,-982.6533277827938,4339.594500924139
2 Oct 2025 17:22:10.000,5194.413773978207,-994.9238865005789,4397.386012643779
2 Oct 2025 17:22:20.000,5142.978128015815,-1006.843629729359,4454.755852100717
2 Oct 2025 17:22:30.000,5090.939839870555,-1018.5190614967803,4511.513934880767
2 Oct 2025 17:22:40.000,5038.291281116474,-1030.02505039192,4567.655875042009
2 Oct 2025 17:22:50.000,4984.920296800541,-1041.1386794363498,4623.3545614086615
2 Oct 2025 17:23:00.000,4930.97470882242,-1051.9666881692701,4678.425187487187
2 Oct 2025 17:23:10.000,4876.446920077728,-1062.5810525873198,4732.863654440429
2 Oct 2025 17:23:20.000,4821.202637534222,-1072.8452552236877,4786.837840666755
2 Oct 2025 17:23:30.000,4765.413431591515,-1082.7803141824766,4840.168408013445
2 Oct 2025 17:23:40.000,4709.052757325447,-1092.537435945861,4892.851551212276
2 Oct 2025 17:23:50.000,4652.0013495182875,-1101.8952599154402,4945.0499618378335
2 Oct 2025 17:24:00.000,4594.397766405109,-1111.0385370690321,4996.589958523151
2 Oct 2025 17:24:10.000,4536.272909632058,-1119.8688395286931,5047.468030281244
2 Oct 2025 17:24:20.000,4477.465688230808,-1128.3263373272423,5097.841517131757
2 Oct 2025 17:24:30.000,4418.226046946373,-1136.53547699413,5147.463165803936
2 Oct 2025 17:24:40.000,4358.3042677657495,-1144.409470862393,5196.567984135067
2 Oct 2025 17:24:50.000,4297.886028308512,-1151.9725355058504,5244.99211953766
2 Oct 2025 17:25:00.000,4236.984158714346,-1159.2051927997961,5292.732570230228
2 Oct 2025 17:25:10.000,4175.501314181549,-1166.135718224396,5339.861931438436
2 Oct 2025 17:25:20.000,4113.539352843448,-1172.7651899779125,5386.299952994042
2 Oct 2025 17:25:30.000,4051.0203520688206,-1179.044243060064,5432.117425560047
2 Oct 2025 17:25:40.000,3987.956273237366,-1184.9479243948856,5477.308736092527
2 Oct 2025 17:25:50.000,3924.5031832061,-1190.6443717827783,5521.725501863828
2 Oct 2025 17:26:00.000,3860.4391528164306,-1195.885028668694,5565.579614530872
2 Oct 2025 17:26:10.000,3795.994155059988,-1200.9301312908847,5608.654560801361
2 Oct 2025 17:26:20.000,3731.0381682115963,-1205.5579659174596,5651.087920975828
2 Oct 2025 17:26:30.000,3665.6590283152864,-1209.8351457692634,5692.807267414084
2 Oct 2025 17:26:40.000,3599.7351594574507,-1213.8256310687398,5733.876853691309
2 Oct 2025 17:26:50.000,3533.398305107056,-1217.4616592602672,5774.226553368575
2 Oct 2025 17:27:00.000,3466.6655126444743,-1220.7101213070505,5813.854652586207
2 Oct 2025 17:27:10.000,3399.5117103251355,-1223.6566497084202,5852.759552062261
2 Oct 2025 17:27:20.000,3331.954902144741,-1226.261211467328,5890.939767392453
2 Oct 2025 17:27:30.000,3263.8951091116337,-1228.5041167669397,5928.454697594041
2 Oct 2025 17:27:40.000,3195.524514710995,-1230.4698795676193,5965.1804433690495
2 Oct 2025 17:27:50.000,3126.6899573265687,-1231.9826058763758,6001.236293915865
2 Oct 2025 17:28:00.000,3057.5436038743514,-1233.235119198133,6036.502967423911
2 Oct 2025 17:28:10.000,2988.031354790696,-1234.0835364500274,6071.039214802155
2 Oct 2025 17:28:20.000,2918.133242906155,-1234.5792836123721,6104.844224417024
2 Oct 2025 17:28:30.000,2847.830409673349,-1234.7641850311156,6137.917296097717
2 Oct 2025 17:28:40.000,2777.268854613112,-1234.568919838636,6170.204855791674
2 Oct 2025 17:28:50.000,2706.333761290177,-1233.9853757498665,6201.761661820335
2 Oct 2025 17:29:00.000,2635.1095761762263,-1233.0838560020243,6232.536631366592
2 Oct 2025 17:29:10.000,2563.4845570505186,-1231.8347660652598,6262.582501600099
2 Oct 2025 17:29:20.000,2491.589913843681,-1230.2046302328713,6291.850684941186
2 Oct 2025 17:29:30.000,2419.416818128878,-1228.1999174862253,6320.344571928082
2 Oct 2025 17:29:40.000,2347.036074944425,-1225.9102379015762,6348.021495958935
2 Oct 2025 17:29:50.000,2274.2675965671197,-1223.1780963607678,6374.978566924743
2 Oct 2025 17:30:00.000,2201.2862282385736,-1220.1250216490323,6401.128320030655
2 Oct 2025 17:30:10.000,2127.9955373872053,-1216.6650442092314,6426.520778978918
2 Oct 2025 17:30:20.000,2054.554187465925,-1212.941482348359,6451.076688212959
2 Oct 2025 17:30:30.000,1980.775858907144,-1208.7856319083082,6474.887894597218
2 Oct 2025 17:30:40.000,1906.8472667670778,-1204.2839757126587,6497.879901732497
2 Oct 2025 17:30:50.000,1832.7220718788953,-1199.4620247426635,6520.063797170093
2 Oct 2025 17:31:00.000,1758.3065595889584,-1194.1963551204813,6541.487817853556
2 Oct 2025 17:31:10.000,1683.736554864663,-1188.6309315009912,6562.087917155641
2 Oct 2025 17:31:20.000,1609.003675232641,-1182.7045750449242,6581.878756766764
2 Oct 2025 17:31:30.000,1534.0659281565825,-1176.3933928575316,6600.875021428749
2 Oct 2025 17:31:40.000,1458.9813972512814,-1169.7199932954243,6619.058793566134
2 Oct 2025 17:31:50.000,1383.6833242367466,-1162.663837110118,6636.448068293618
2 Oct 2025 17:32:00.000,1308.3124647551692,-1155.3014360138056,6652.999895901979
2 Oct 2025 17:32:10.000,1232.711161121257,-1147.5041099411344,6668.767974044993
2 Oct 2025 17:32:20.000,1157.0784941723489,-1139.425401365984,6683.688255506508
2 Oct 2025 17:32:30.000,1081.3197877772536,-1130.997354934433,6697.790889935646
2 Oct 2025 17:32:40.000,1005.435525737302,-1122.1962151800071,6711.079315107909
2 Oct 2025 17:32:50.000,929.433454042121,-1112.9677223263568,6723.560498525212
2 Oct 2025 17:33:00.000,853.3957988482405,-1103.4764663873802,6735.196031890404
2 Oct 2025 17:33:10.000,777.216368588947,-1093.547936952415,6746.0282311331075
2 Oct 2025 17:33:20.000,701.0653444745948,-1083.3612572706215,6756.008156171764
2 Oct 2025 17:33:30.000,624.7650702658262,-1072.7235535877912,6765.186046292291
2 Oct 2025 17:33:40.000,548.4647081913481,-1061.7589171820493,6773.5266782829585
2 Oct 2025 17:33:50.000,472.15096574410575,-1050.5151865912228,6781.025091623908
2 Oct 2025 17:34:00.000,395.80670209540506,-1038.8751320940091,6787.701053699419
2 Oct 2025 17:34:10.000,319.42339873815206,-1026.8233205570289,6793.556638788679
2 Oct 2025 17:34:20.000,243.06769507407904,-1014.5517353523497,6798.55962719476
2 Oct 2025 17:34:30.000,166.6962968608531,-1001.9085787707762,6802.734900856248
2 Oct 2025 17:34:40.000,90.3501998718964,-988.8634128434054,6806.08524317967
2 Oct 2025 17:34:50.000,14.024202450536919,-975.431551383708,6808.60823944667
2 Oct 2025 17:35:00.000,-62.265593543959554,-961.8022801864272,6810.276782771344
2 Oct 2025 17:35:10.000,-138.48150231441932,-947.6522374285513,6811.137008249624
2 Oct 2025 17:35:20.000,-214.66791550079046,-933.3485917207271,6811.137075595265
2 Oct 2025 17:35:30.000,-290.7860058411254,-918.6529257504122,6810.310620057859
2 Oct 2025 17:35:40.000,-366.8082342456866,-903.5571548348003,6808.659639097113
2 Oct 2025 17:35:50.000,-442.7220721619856,-888.1581584313162,6806.172330148005
2 Oct 2025 17:36:00.000,-518.5904914908554,-872.4775754928752,6802.8418153528755
2 Oct 2025 17:36:10.000,-594.3077222510332,-856.4185644222856,6798.687754191743
2 Oct 2025 17:36:20.000,-669.9533174309689,-840.0982337607697,6793.6888172708295
2 Oct 2025 17:36:30.000,-745.3863213326252,-823.371216141457,6787.876572037233
2 Oct 2025 17:36:40.000,-820.7987523220401,-806.4311604475457,6781.207023435962
2 Oct 2025 17:36:50.000,-895.9233739566533,-789.0665895620308,6773.73637420894
2 Oct 2025 17:37:00.000,-971.0351610592468,-771.4989955627897,6765.403956027109
2 Oct 2025 17:37:10.000,-1045.8237643143736,-753.489101137304,6756.279731901234
2 Oct 2025 17:37:20.000,-1120.5967199654842,-735.3107406885136,6746.2872623043295
2 Oct 2025 17:37:30.000,-1195.1057877613691,-716.7361777063118,6735.489742447754
2 Oct 2025 17:37:40.000,-1269.4115524860617,-697.8775094322464,6723.86585269528
2 Oct 2025 17:37:50.000,-1343.4844702326486,-678.721009378135,6711.422922408991
2 Oct 2025 17:38:00.000,-1417.384883693776,-659.2779706802119,6698.147768776163
2 Oct 2025 17:38:10.000,-1491.0335737407372,-639.5228308093041,6684.058668529739
2 Oct 2025 17:38:20.000,-1564.4383129698758,-619.4780261361095,6669.1521533031055
2 Oct 2025 17:38:30.000,-1637.6019472924313,-599.1324458189114,6653.428494667657
